ofav_00020555-RA|>ofav_00020555-RA|>ofav_00020555-RA|>ofav_00020555-RA|>ofav_00020555-RA	27d4b6e313ef2a2c60c24155dbca03da	613	Gene3D	G3DSA:2.10.25.10		215	242	8.5E-10	T	03-10-2017
ofav_00020555-RA|>ofav_00020555-RA|>ofav_00020555-RA|>ofav_00020555-RA|>ofav_00020555-RA	27d4b6e313ef2a2c60c24155dbca03da	613	SMART	SM00186		388	531	1.1E-6	T	03-10-2017	IPR002181	Fibrinogen, alpha/beta/gamma chain, C-terminal globular domain	
ofav_00020555-RA|>ofav_00020555-RA|>ofav_00020555-RA|>ofav_00020555-RA|>ofav_00020555-RA	27d4b6e313ef2a2c60c24155dbca03da	613	ProSiteProfiles	PS50026	EGF-like domain profile.	215	255	13.013	T	03-10-2017	IPR000742	EGF-like domain	
ofav_00020555-RA|>ofav_00020555-RA|>ofav_00020555-RA|>ofav_00020555-RA|>ofav_00020555-RA	27d4b6e313ef2a2c60c24155dbca03da	613	Pfam	PF07645	Calcium-binding EGF domain	215	254	6.3E-10	T	03-10-2017	IPR001881	EGF-like calcium-binding domain	GO:0005509
ofav_00020555-RA|>ofav_00020555-RA|>ofav_00020555-RA|>ofav_00020555-RA|>ofav_00020555-RA	27d4b6e313ef2a2c60c24155dbca03da	613	Pfam	PF07645	Calcium-binding EGF domain	347	386	5.9E-7	T	03-10-2017	IPR001881	EGF-like calcium-binding domain	GO:0005509
ofav_00029304-RA|>ofav_00029304-RA|>ofav_00029304-RA|>ofav_00029304-RA|>ofav_00029304-RA	58cadd24d89b2c1f00a4dd3345c7fed6	703	PANTHER	PTHR31535		444	698	1.5E-37	T	03-10-2017
ofav_00029304-RA|>ofav_00029304-RA|>ofav_00029304-RA|>ofav_00029304-RA|>ofav_00029304-RA	58cadd24d89b2c1f00a4dd3345c7fed6	703	ProSiteProfiles	PS50948	PAN/Apple domain profile.	31	118	7.307	T	03-10-2017	IPR003609	PAN/Apple domain	
ofav_00029304-RA|>ofav_00029304-RA|>ofav_00029304-RA|>ofav_00029304-RA|>ofav_00029304-RA	58cadd24d89b2c1f00a4dd3345c7fed6	703	PANTHER	PTHR31535:SF3		444	698	1.5E-37	T	03-10-2017
ofav_00029304-RA|>ofav_00029304-RA|>ofav_00029304-RA|>ofav_00029304-RA|>ofav_00029304-RA	58cadd24d89b2c1f00a4dd3345c7fed6	703	Pfam	PF12810	Glycine rich protein	216	444	4.1E-8	T	03-10-2017
ofav_00029304-RA|>ofav_00029304-RA|>ofav_00029304-RA|>ofav_00029304-RA|>ofav_00029304-RA	58cadd24d89b2c1f00a4dd3345c7fed6	703	Pfam	PF12810	Glycine rich protein	474	697	1.2E-7	T	03-10-2017
ofav_00029304-RA|>ofav_00029304-RA|>ofav_00029304-RA|>ofav_00029304-RA|>ofav_00029304-RA	58cadd24d89b2c1f00a4dd3345c7fed6	703	Gene3D	G3DSA:3.50.4.10		26	119	3.1E-6	T	03-10-2017
ofav_00005819-RA|>ofav_00005819-RA|>ofav_00005819-RA|>ofav_00005819-RA|>ofav_00005819-RA	e7333c55aec9dfa1b79b4a48c7d69b0b	189	MobiDBLite	mobidb-lite	consensus disorder prediction	150	171	-	T	03-10-2017
ofav_00005821-RA|>ofav_00005821-RA|>ofav_00005821-RA|>ofav_00005821-RA|>ofav_00005821-RA	e7333c55aec9dfa1b79b4a48c7d69b0b	189	MobiDBLite	mobidb-lite	consensus disorder prediction	150	171	-	T	03-10-2017
ofav_00014448-RA|>ofav_00014448-RA|>ofav_00014448-RA|>ofav_00014448-RA|>ofav_00014448-RA	5c0ba7b64d979ed5e17af54e36571d11	294	ProSiteProfiles	PS50144	MATH/TRAF domain profile.	137	284	16.504	T	03-10-2017	IPR002083	MATH/TRAF domain	GO:0005515
ofav_00014448-RA|>ofav_00014448-RA|>ofav_00014448-RA|>ofav_00014448-RA|>ofav_00014448-RA	5c0ba7b64d979ed5e17af54e36571d11	294	SUPERFAMILY	SSF49599		139	286	6.05E-33	T	03-10-2017	IPR008974	TRAF-like	GO:0005515
ofav_00014448-RA|>ofav_00014448-RA|>ofav_00014448-RA|>ofav_00014448-RA|>ofav_00014448-RA	5c0ba7b64d979ed5e17af54e36571d11	294	Coils	Coil		36	56	-	T	03-10-2017
ofav_00014448-RA|>ofav_00014448-RA|>ofav_00014448-RA|>ofav_00014448-RA|>ofav_00014448-RA	5c0ba7b64d979ed5e17af54e36571d11	294	Gene3D	G3DSA:1.20.120.330		26	114	2.3E-4	T	03-10-2017
ofav_00014448-RA|>ofav_00014448-RA|>ofav_00014448-RA|>ofav_00014448-RA|>ofav_00014448-RA	5c0ba7b64d979ed5e17af54e36571d11	294	SMART	SM00061		142	267	8.3E-7	T	03-10-2017	IPR002083	MATH/TRAF domain	GO:0005515
ofav_00014448-RA|>ofav_00014448-RA|>ofav_00014448-RA|>ofav_00014448-RA|>ofav_00014448-RA	5c0ba7b64d979ed5e17af54e36571d11	294	PANTHER	PTHR10131		139	285	5.3E-33	T	03-10-2017
ofav_00014448-RA|>ofav_00014448-RA|>ofav_00014448-RA|>ofav_00014448-RA|>ofav_00014448-RA	5c0ba7b64d979ed5e17af54e36571d11	294	PANTHER	PTHR10131:SF95		139	285	5.3E-33	T	03-10-2017
ofav_00014448-RA|>ofav_00014448-RA|>ofav_00014448-RA|>ofav_00014448-RA|>ofav_00014448-RA	5c0ba7b64d979ed5e17af54e36571d11	294	Gene3D	G3DSA:2.60.210.10		118	287	1.1E-24	T	03-10-2017	IPR008974	TRAF-like	GO:0005515
ofav_00010305-RA|>ofav_00010305-RA|>ofav_00010305-RA|>ofav_00010305-RA|>ofav_00010305-RA	af941add8559952273a7b5b6e304801c	109	Coils	Coil		22	42	-	T	03-10-2017
ofav_00014405-RA|>ofav_00014405-RA|>ofav_00014405-RA|>ofav_00014405-RA|>ofav_00014405-RA	6f52668f2625a7207b7523b8fac9d715	498	Coils	Coil		26	67	-	T	03-10-2017
ofav_00014405-RA|>ofav_00014405-RA|>ofav_00014405-RA|>ofav_00014405-RA|>ofav_00014405-RA	6f52668f2625a7207b7523b8fac9d715	498	ProSiteProfiles	PS50144	MATH/TRAF domain profile.	354	497	9.294	T	03-10-2017	IPR002083	MATH/TRAF domain	GO:0005515
ofav_00014405-RA|>ofav_00014405-RA|>ofav_00014405-RA|>ofav_00014405-RA|>ofav_00014405-RA	6f52668f2625a7207b7523b8fac9d715	498	ProSiteProfiles	PS50144	MATH/TRAF domain profile.	118	237	7.325	T	03-10-2017	IPR002083	MATH/TRAF domain	GO:0005515
ofav_00014405-RA|>ofav_00014405-RA|>ofav_00014405-RA|>ofav_00014405-RA|>ofav_00014405-RA	6f52668f2625a7207b7523b8fac9d715	498	SUPERFAMILY	SSF49599		355	495	6.87E-14	T	03-10-2017	IPR008974	TRAF-like	GO:0005515
ofav_00014405-RA|>ofav_00014405-RA|>ofav_00014405-RA|>ofav_00014405-RA|>ofav_00014405-RA	6f52668f2625a7207b7523b8fac9d715	498	SUPERFAMILY	SSF49599		120	207	7.19E-11	T	03-10-2017	IPR008974	TRAF-like	GO:0005515
ofav_00014405-RA|>ofav_00014405-RA|>ofav_00014405-RA|>ofav_00014405-RA|>ofav_00014405-RA	6f52668f2625a7207b7523b8fac9d715	498	Gene3D	G3DSA:2.60.210.10		348	496	2.3E-18	T	03-10-2017	IPR008974	TRAF-like	GO:0005515
ofav_00014405-RA|>ofav_00014405-RA|>ofav_00014405-RA|>ofav_00014405-RA|>ofav_00014405-RA	6f52668f2625a7207b7523b8fac9d715	498	Gene3D	G3DSA:2.60.210.10		112	249	1.8E-15	T	03-10-2017	IPR008974	TRAF-like	GO:0005515
ofav_00014405-RA|>ofav_00014405-RA|>ofav_00014405-RA|>ofav_00014405-RA|>ofav_00014405-RA	6f52668f2625a7207b7523b8fac9d715	498	PANTHER	PTHR10131:SF92		248	495	3.3E-40	T	03-10-2017	IPR027138	TNF receptor-associated factor 4	GO:0007165|GO:0007250|GO:0046330
ofav_00014405-RA|>ofav_00014405-RA|>ofav_00014405-RA|>ofav_00014405-RA|>ofav_00014405-RA	6f52668f2625a7207b7523b8fac9d715	498	Coils	Coil		262	303	-	T	03-10-2017
ofav_00014405-RA|>ofav_00014405-RA|>ofav_00014405-RA|>ofav_00014405-RA|>ofav_00014405-RA	6f52668f2625a7207b7523b8fac9d715	498	PANTHER	PTHR10131		248	495	3.3E-40	T	03-10-2017
ofav_00014405-RA|>ofav_00014405-RA|>ofav_00014405-RA|>ofav_00014405-RA|>ofav_00014405-RA	6f52668f2625a7207b7523b8fac9d715	498	Gene3D	G3DSA:1.20.5.110		250	347	0.047	T	03-10-2017
ofav_00014405-RA|>ofav_00014405-RA|>ofav_00014405-RA|>ofav_00014405-RA|>ofav_00014405-RA	6f52668f2625a7207b7523b8fac9d715	498	Gene3D	G3DSA:1.20.5.110		9	111	0.046	T	03-10-2017
ofav_00003245-RA|>ofav_00003245-RA|>ofav_00003245-RA|>ofav_00003245-RA|>ofav_00003245-RA	3b9562c3941a45e475b8631fddce854b	318	Gene3D	G3DSA:2.10.60.10		198	294	3.1E-7	T	03-10-2017
ofav_00003245-RA|>ofav_00003245-RA|>ofav_00003245-RA|>ofav_00003245-RA|>ofav_00003245-RA	3b9562c3941a45e475b8631fddce854b	318	PANTHER	PTHR10036		182	307	3.0E-28	T	03-10-2017
ofav_00003245-RA|>ofav_00003245-RA|>ofav_00003245-RA|>ofav_00003245-RA|>ofav_00003245-RA	3b9562c3941a45e475b8631fddce854b	318	SUPERFAMILY	SSF57302		196	286	2.04E-7	T	03-10-2017
ofav_00003245-RA|>ofav_00003245-RA|>ofav_00003245-RA|>ofav_00003245-RA|>ofav_00003245-RA	3b9562c3941a45e475b8631fddce854b	318	Gene3D	G3DSA:2.10.60.10		24	118	2.0E-8	T	03-10-2017
ofav_00003245-RA|>ofav_00003245-RA|>ofav_00003245-RA|>ofav_00003245-RA|>ofav_00003245-RA	3b9562c3941a45e475b8631fddce854b	318	SUPERFAMILY	SSF57302		22	112	2.35E-9	T	03-10-2017
ofav_00003245-RA|>ofav_00003245-RA|>ofav_00003245-RA|>ofav_00003245-RA|>ofav_00003245-RA	3b9562c3941a45e475b8631fddce854b	318	PANTHER	PTHR10036:SF16		182	307	3.0E-28	T	03-10-2017
ofav_00016071-RA|>ofav_00016071-RA|>ofav_00016071-RA|>ofav_00016071-RA|>ofav_00016071-RA	fa80882c299ea1dc8b45aae42ba1a059	254	Coils	Coil		36	63	-	T	03-10-2017
ofav_00016071-RA|>ofav_00016071-RA|>ofav_00016071-RA|>ofav_00016071-RA|>ofav_00016071-RA	fa80882c299ea1dc8b45aae42ba1a059	254	PANTHER	PTHR35555:SF3		28	195	1.2E-14	T	03-10-2017
ofav_00016071-RA|>ofav_00016071-RA|>ofav_00016071-RA|>ofav_00016071-RA|>ofav_00016071-RA	fa80882c299ea1dc8b45aae42ba1a059	254	Gene3D	G3DSA:1.20.1170.10		2	229	3.4E-7	T	03-10-2017
ofav_00016071-RA|>ofav_00016071-RA|>ofav_00016071-RA|>ofav_00016071-RA|>ofav_00016071-RA	fa80882c299ea1dc8b45aae42ba1a059	254	Coils	Coil		85	105	-	T	03-10-2017
ofav_00016071-RA|>ofav_00016071-RA|>ofav_00016071-RA|>ofav_00016071-RA|>ofav_00016071-RA	fa80882c299ea1dc8b45aae42ba1a059	254	PANTHER	PTHR35555		28	195	1.2E-14	T	03-10-2017
ofav_00025870-RA|>ofav_00025870-RA|>ofav_00025870-RA|>ofav_00025870-RA|>ofav_00025870-RA	1d48dd932e38e75f955d64acd0cb8571	128	Pfam	PF13855	Leucine rich repeat	11	64	6.1E-14	T	03-10-2017	IPR001611	Leucine-rich repeat	GO:0005515
ofav_00025870-RA|>ofav_00025870-RA|>ofav_00025870-RA|>ofav_00025870-RA|>ofav_00025870-RA	1d48dd932e38e75f955d64acd0cb8571	128	PANTHER	PTHR24367:SF297		3	81	4.5E-15	T	03-10-2017
ofav_00025870-RA|>ofav_00025870-RA|>ofav_00025870-RA|>ofav_00025870-RA|>ofav_00025870-RA	1d48dd932e38e75f955d64acd0cb8571	128	SMART	SM00369		51	74	0.37	T	03-10-2017	IPR003591	Leucine-rich repeat, typical subtype	
ofav_00025870-RA|>ofav_00025870-RA|>ofav_00025870-RA|>ofav_00025870-RA|>ofav_00025870-RA	1d48dd932e38e75f955d64acd0cb8571	128	SMART	SM00369		28	50	15.0	T	03-10-2017	IPR003591	Leucine-rich repeat, typical subtype	
ofav_00025870-RA|>ofav_00025870-RA|>ofav_00025870-RA|>ofav_00025870-RA|>ofav_00025870-RA	1d48dd932e38e75f955d64acd0cb8571	128	PANTHER	PTHR24367		3	81	4.5E-15	T	03-10-2017
ofav_00025870-RA|>ofav_00025870-RA|>ofav_00025870-RA|>ofav_00025870-RA|>ofav_00025870-RA	1d48dd932e38e75f955d64acd0cb8571	128	SUPERFAMILY	SSF52058		13	79	9.72E-15	T	03-10-2017	IPR032675	Leucine-rich repeat domain, L domain-like	
ofav_00025870-RA|>ofav_00025870-RA|>ofav_00025870-RA|>ofav_00025870-RA|>ofav_00025870-RA	1d48dd932e38e75f955d64acd0cb8571	128	Gene3D	G3DSA:3.80.10.10		8	120	1.5E-12	T	03-10-2017	IPR032675	Leucine-rich repeat domain, L domain-like	
ofav_00033027-RA|>ofav_00033027-RA|>ofav_00033027-RA|>ofav_00033027-RA|>ofav_00033027-RA	1c0382a00dd37d623f94a702b9048114	191	ProSiteProfiles	PS51266	Zinc finger CHY-type profile.	115	189	13.462	T	03-10-2017	IPR008913	Zinc finger, CHY-type	GO:0008270
ofav_00033027-RA|>ofav_00033027-RA|>ofav_00033027-RA|>ofav_00033027-RA|>ofav_00033027-RA	1c0382a00dd37d623f94a702b9048114	191	Pfam	PF05495	CHY zinc finger	122	177	2.6E-7	T	03-10-2017	IPR008913	Zinc finger, CHY-type	GO:0008270
ofav_00033027-RA|>ofav_00033027-RA|>ofav_00033027-RA|>ofav_00033027-RA|>ofav_00033027-RA	1c0382a00dd37d623f94a702b9048114	191	PANTHER	PTHR21319		82	177	1.6E-12	T	03-10-2017
ofav_00033027-RA|>ofav_00033027-RA|>ofav_00033027-RA|>ofav_00033027-RA|>ofav_00033027-RA	1c0382a00dd37d623f94a702b9048114	191	SUPERFAMILY	SSF161219		119	185	1.18E-9	T	03-10-2017
ofav_00033027-RA|>ofav_00033027-RA|>ofav_00033027-RA|>ofav_00033027-RA|>ofav_00033027-RA	1c0382a00dd37d623f94a702b9048114	191	PANTHER	PTHR21319:SF29		82	177	1.6E-12	T	03-10-2017
ofav_00033026-RA|>ofav_00033026-RA|>ofav_00033026-RA|>ofav_00033026-RA|>ofav_00033026-RA	1c0382a00dd37d623f94a702b9048114	191	ProSiteProfiles	PS51266	Zinc finger CHY-type profile.	115	189	13.462	T	03-10-2017	IPR008913	Zinc finger, CHY-type	GO:0008270
ofav_00033026-RA|>ofav_00033026-RA|>ofav_00033026-RA|>ofav_00033026-RA|>ofav_00033026-RA	1c0382a00dd37d623f94a702b9048114	191	Pfam	PF05495	CHY zinc finger	122	177	2.6E-7	T	03-10-2017	IPR008913	Zinc finger, CHY-type	GO:0008270
ofav_00033026-RA|>ofav_00033026-RA|>ofav_00033026-RA|>ofav_00033026-RA|>ofav_00033026-RA	1c0382a00dd37d623f94a702b9048114	191	PANTHER	PTHR21319		82	177	1.6E-12	T	03-10-2017
ofav_00033026-RA|>ofav_00033026-RA|>ofav_00033026-RA|>ofav_00033026-RA|>ofav_00033026-RA	1c0382a00dd37d623f94a702b9048114	191	SUPERFAMILY	SSF161219		119	185	1.18E-9	T	03-10-2017
ofav_00033026-RA|>ofav_00033026-RA|>ofav_00033026-RA|>ofav_00033026-RA|>ofav_00033026-RA	1c0382a00dd37d623f94a702b9048114	191	PANTHER	PTHR21319:SF29		82	177	1.6E-12	T	03-10-2017
ofav_00014466-RA|>ofav_00014466-RA|>ofav_00014466-RA|>ofav_00014466-RA|>ofav_00014466-RA	bb2926d58b9e4f3daa7dcc336bac2fae	235	Pfam	PF00917	MATH domain	104	230	0.0012	T	03-10-2017	IPR002083	MATH/TRAF domain	GO:0005515
ofav_00014466-RA|>ofav_00014466-RA|>ofav_00014466-RA|>ofav_00014466-RA|>ofav_00014466-RA	bb2926d58b9e4f3daa7dcc336bac2fae	235	PANTHER	PTHR10131:SF92		25	230	1.7E-55	T	03-10-2017	IPR027138	TNF receptor-associated factor 4	GO:0007165|GO:0007250|GO:0046330
ofav_00014466-RA|>ofav_00014466-RA|>ofav_00014466-RA|>ofav_00014466-RA|>ofav_00014466-RA	bb2926d58b9e4f3daa7dcc336bac2fae	235	PANTHER	PTHR10131		25	230	1.7E-55	T	03-10-2017
ofav_00014466-RA|>ofav_00014466-RA|>ofav_00014466-RA|>ofav_00014466-RA|>ofav_00014466-RA	bb2926d58b9e4f3daa7dcc336bac2fae	235	Pfam	PF02176	TRAF-type zinc finger	25	60	3.6E-9	T	03-10-2017	IPR001293	Zinc finger, TRAF-type	GO:0008270
ofav_00014466-RA|>ofav_00014466-RA|>ofav_00014466-RA|>ofav_00014466-RA|>ofav_00014466-RA	bb2926d58b9e4f3daa7dcc336bac2fae	235	Gene3D	G3DSA:2.60.210.10		57	234	6.5E-33	T	03-10-2017	IPR008974	TRAF-like	GO:0005515
ofav_00014466-RA|>ofav_00014466-RA|>ofav_00014466-RA|>ofav_00014466-RA|>ofav_00014466-RA	bb2926d58b9e4f3daa7dcc336bac2fae	235	SMART	SM00061		83	213	6.6E-12	T	03-10-2017	IPR002083	MATH/TRAF domain	GO:0005515
ofav_00014466-RA|>ofav_00014466-RA|>ofav_00014466-RA|>ofav_00014466-RA|>ofav_00014466-RA	bb2926d58b9e4f3daa7dcc336bac2fae	235	SUPERFAMILY	SSF49599		79	232	4.58E-35	T	03-10-2017	IPR008974	TRAF-like	GO:0005515
ofav_00014466-RA|>ofav_00014466-RA|>ofav_00014466-RA|>ofav_00014466-RA|>ofav_00014466-RA	bb2926d58b9e4f3daa7dcc336bac2fae	235	ProSiteProfiles	PS50145	Zinc finger TRAF-type profile.	29	75	9.0	T	03-10-2017	IPR001293	Zinc finger, TRAF-type	GO:0008270
ofav_00014466-RA|>ofav_00014466-RA|>ofav_00014466-RA|>ofav_00014466-RA|>ofav_00014466-RA	bb2926d58b9e4f3daa7dcc336bac2fae	235	CDD	cd00270	MATH_TRAF_C	80	230	7.60497E-57	T	03-10-2017
ofav_00014466-RA|>ofav_00014466-RA|>ofav_00014466-RA|>ofav_00014466-RA|>ofav_00014466-RA	bb2926d58b9e4f3daa7dcc336bac2fae	235	ProSiteProfiles	PS50144	MATH/TRAF domain profile.	78	230	22.513	T	03-10-2017	IPR002083	MATH/TRAF domain	GO:0005515
